Minute,Timestamp,Total Request Count,SelectedLatency_ms,CumulativeSLOViolationRate_percent,Method,DisplayName,Run,File
60,1787835416,351739,590.0,6.666666666666665,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
61,1787835476,358296,600.0,6.851851851851853,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
62,1787835536,364116,600.0,6.851851851851853,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
63,1787835596,368808,600.0,6.851851851851853,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
64,1787835656,373145,600.0,6.785714285714284,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
65,1787835716,376676,600.0,6.785714285714284,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
66,1787835776,381363,590.0,6.666666666666665,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
67,1787835836,387342,580.0,6.538461538461537,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
68,1787835896,394562,580.0,6.538461538461537,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
69,1787835956,402791,590.0,6.666666666666665,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
70,1787836016,410593,590.0,6.666666666666665,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
71,1787836074,416737,590.0,6.666666666666665,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
0,1787836260,243,320.0,0.0,hpa80-CDT300,HPA80-CDT300,1,hpa80-CDT300-1_stats_history.csv
1,1787836320,468,290.0,0.0,hpa80-CDT300,HPA80-CDT300,1,hpa80-CDT300-1_stats_history.csv
